,A549,GM12878,H1hESC,HeLaS3,HepG2,HT1080,HUVEC,IMR90,K562,MCF7,NCIH460,NHEK,SKMEL5,SKNDZ,SKNSH
0,4.878783933432393e-05,8.496713048666503e-06,0.0018347796871055983,4.907484968288561e-07,0.46106842799453385,0.15319814177499508,0.04353373319070408,0.030895370662829366,0.5618705148167283,0.007806602134711023,0.4227220075427649,3.013239489183077e-06,0.3952611468992262,0.03211724375025435,0.002242183456242262
1,5.442891506224258e-11,0.0805107426733657,1.9490413962305276e-56,9.475500774812907e-10,0.09487858160272591,0.015721742369087553,1.2632989277574877e-09,0.25894183268186965,0.36301989658407186,0.006830489592950323,0.6301932640878083,0.4269572598672712,0.001404141523018151,0.5339144082456114,0.00012987743767928792
2,0.23702598110980677,0.8746748231048267,0.5357839604078753,0.12911813441110254,0.6829329265940269,0.04326447255272266,0.8514782232356537,0.025783418936184927,0.3398147709579826,0.04995044914039887,0.8089987645709427,0.14436601246676176,0.0756862181660927,0.2564100913581082,0.6459512891389416
3,1.1346138848961035e-07,2.9456262428268087e-08,0.05432152603109801,0.010264955449908016,8.973985884465787e-05,0.09300873951510488,0.002888908613031754,0.913040689857264,0.0068502732897463845,0.02487724308360903,0.016284340281984812,0.0028068775669511637,0.6980234892174221,0.002672846479776621,0.00027039983439986994
4,0.7692511819013625,0.005796810615558367,0.003508030426081734,0.8905350737737865,0.36187160867412926,0.0662726910831312,0.32097017163351005,0.5394702974115002,0.16165775059814202,0.8264889565976881,0.5309094419511667,0.01786201771357604,0.4272577609528714,0.6347177526565406,0.33202691287965014
5,0.19458224317408235,0.026313914518023267,1.1600403744964425e-05,0.18138306786536795,0.5698102451192268,0.13040367530455427,0.3221259486234538,0.6537202481989437,0.2917383974274972,0.8822181487717354,0.7516605688230036,0.0743885084793283,0.7110223642836402,0.8978403562867251,0.7738185011344574
6,0.8236488415112186,0.07884301010363337,0.2306236958569543,0.18254710230948412,0.48057871254570417,0.02377247366643794,0.09333742707715524,0.12978115092544842,0.20014878851447293,0.45544704056000973,0.2744543643272156,0.00239738911464771,0.23551036157118044,0.29402588996490064,0.3310439530152727
7,0.8093198018232282,0.009828421674808914,0.2181343241691207,0.5731843968890313,0.8293299351318332,0.502271621595606,0.6141876473975199,0.6644655623154061,0.052756117543184586,0.9292124777707559,0.04977845729876603,0.06021682654276155,0.34851106024083744,0.17682840209045636,0.6398882516909912
8,0.11710056445692914,0.001990894113080238,0.14899872991576027,0.4318726461438861,0.6944212345440633,0.7903434431138112,0.629823976623245,0.9850257721036968,0.02429305283900746,0.8756790753422333,0.08416845525852629,0.23284807049035006,0.7110243415153321,0.034483922747373476,0.34309437015564026
9,0.8767867089016971,0.012724823963066983,0.4153917515292578,0.7160989464605862,0.9815973759874406,0.8701647422926957,0.954555758270542,0.7180608209863547,0.006000062183007787,0.9932290747116991,0.017568327916093727,0.09833262221176893,0.719744138562219,0.2654645237061165,0.6583086696710518
10,2.0932102546302883e-12,0.005099783344553049,0.0006356079414639837,0.8303305717296888,0.008905406881529146,0.0034464918984301917,1.1440579111950722e-06,0.09157038516866721,0.17186958167719002,1.0709152806746913e-06,0.8281164544617423,0.0013876939536408362,0.3739897977878184,0.09591501849822204,3.709885022887255e-07
11,2.6421079416941417e-05,0.8731401970050565,0.20512709748027558,0.9158877787934436,0.18901717110833172,0.020788232098246796,0.0036821963121238385,0.16976404484146734,0.932425886286427,0.007389097983817115,0.9824947155370919,0.004419967415029482,0.31056290233952266,0.7295917218792191,0.0006167853645590369
12,0.00042271630533635555,0.80558414988274,0.5439065906975727,0.7812173971435958,0.5392995493571477,0.15622350700138515,0.007456440044315416,0.5133243755465635,0.5491737180307642,0.03569116155121488,0.8828517222757284,0.11001325088045899,0.5027661783945309,0.49078696319410586,0.026733431846448438
13,2.338441680125387e-07,1.1608910994503075e-05,2.109596500485868e-12,0.15871915144567417,1.4326361069571144e-06,0.0011838504720728864,2.143458445997387e-11,0.0007257030637640645,0.0064652491972997835,4.897389476159953e-14,0.9506940955135574,0.06489830289101484,0.13676573265080313,0.032975212099816964,0.010215445964618554
14,0.0034492737345351815,1.228266667637447e-12,0.022469924795049025,0.5646370807172859,2.8143805450928377e-08,0.15902478368346917,1.6211342370587617e-06,0.0008889059667477924,8.988834624554222e-05,8.98559591055213e-06,0.21851890266280416,0.6021309073403616,0.47658214761412987,9.567502015310514e-05,0.20947255840487256
15,5.098051284342489e-08,1.3376799044202414e-07,5.810151330071028e-25,4.864109480160085e-08,2.5961551516662854e-17,0.26851823678817066,3.471052915804019e-13,0.9262296134314351,0.0006019472690042241,3.135455102296768e-10,0.004585306799982996,0.00032678192264150215,0.003750809142810029,0.0003197970930704753,6.929243238898956e-07
16,5.938938219841071e-09,3.017184390633048e-11,3.394104665232155e-24,0.01412144352937578,0.0004535393358629251,0.026454299021863345,0.014465767411714377,0.5511638321184122,8.832713444837294e-10,0.18667187091823356,0.5988093809189313,0.9257283927140469,0.5745698992586188,0.022079473768770168,0.194424136198164
17,2.8240086201457116e-05,2.856847263596458e-09,6.005080822303216e-12,0.028854860858008726,2.485953024284584e-06,0.3918403224152005,1.6163870338101726e-06,0.7941937111594182,8.609290519460021e-06,0.00037980816782421615,0.34440952095286803,0.651527694584952,0.15387964952844987,0.00029961151899576415,0.34594146294110717
18,3.847124879553915e-10,0.7645745353345207,0.00020941838644722186,0.0005113348900110713,1.6437876832596066e-13,0.20195307437756782,2.5062606991719087e-15,0.8689616219559554,2.626819795891807e-06,5.258147809051758e-12,0.04791920235621548,0.002338139535990239,0.0012589152542114763,5.3311557878064496e-05,0.07022239340550947
19,0.0011264482524037582,0.00028978693386542,4.544844679887616e-27,0.004079898659325523,1.8836462206478972e-12,0.7574233775573649,1.1167377792667138e-15,0.5049511763761139,0.11115639041482837,6.370416055148032e-13,0.4166895369966024,0.0176242246729538,0.02488940751271802,3.825318100068166e-05,0.13736961159455935
20,0.09403662999155744,1.3005913878071626e-15,0.020312688425520364,0.004134650846450552,0.9575057179653383,7.3122277945814575e-06,0.06671502970367726,0.00018221499574268076,3.861500923438035e-05,0.8034803431453212,0.13199344921868048,0.0693950388771306,0.886339206854116,0.8606580769291551,2.3659209003723105e-10
21,9.884696557695388e-20,6.76944981811703e-09,8.896999464269533e-06,0.04743162358057783,1.2147838876072455e-07,0.2743436848519677,0.0005621326572523586,0.6820771676309734,5.266299691050536e-12,0.0008203561620632381,0.14484285695168436,0.6763872735694322,0.028530125672532672,0.006880730122421288,0.40022131970154806
22,9.32352555359001e-19,3.699413654675961e-07,4.244093783772152e-08,1.7932060722391107e-07,7.523993613485231e-24,6.6231734762601385e-06,2.448707712357316e-06,0.0012430520865650654,0.00017130902600518962,2.984446972170491e-21,1.929429424824911e-05,6.414919225244824e-05,3.195132942837003e-06,2.0824787629650912e-09,3.20911892027623e-11
23,3.5910351295649667e-12,0.011193153429140032,5.07312506797491e-22,0.00015221437904888087,3.319840566919733e-08,6.452956666694498e-19,2.4859760434460952e-22,5.2505236497206384e-15,0.001695447641630735,2.467892982950162e-12,0.004065289376851621,1.9804531726512655e-14,0.0072651584356883915,0.00029320268517011856,3.563289179848961e-22
24,0.005020182380352888,1.0602187161329474e-17,1.7776967714997706e-20,2.7132028978942387e-07,4.5305661495622846e-05,3.693442690897151e-15,2.763186013732592e-05,6.983133136763771e-09,0.0026856041269411987,3.3185949507682814e-07,0.0009016492948783974,1.908462851876286e-09,0.04679955567842541,0.061800663676515995,4.1560090008661364e-18
25,2.1806450068484738e-18,2.7990492430063924e-05,0.07160547257112979,0.10344032183691389,0.049863569566039996,0.12957586968369134,0.022110028234612385,0.26593436865110276,9.900161279462354e-14,0.0005278913322154443,0.1791954699914523,0.8693399235665733,0.016815872691857945,0.007681410244880242,0.8493744379213095
26,0.00022053656286816263,0.007829895916106075,5.34955727914856e-24,5.132836753118414e-07,1.2892071186029073e-28,0.00015601465129276486,5.045277927062198e-34,0.05360190629218655,0.016381551825778617,6.889507625488318e-19,0.0004044653302723245,9.765356410093959e-05,8.406577342249903e-05,6.900639903380751e-10,1.6326330910032131e-06
27,1.052832824018332e-05,1.0710201695765297e-23,6.897162034422122e-11,0.16566901645509458,1.0239269738230274e-07,0.28768352178427725,2.050057865279444e-10,0.0832965260653008,1.5863748176795982e-12,0.12551296626050212,0.8236246395011678,0.8797242923980594,0.8661513512948573,0.03430095507338826,0.9534581550842439
28,2.1695718050039096e-25,0.0007971230727821985,3.970444036040814e-11,0.13904407293833743,1.922402149217892e-09,2.0901293453780059e-10,1.2865259418981343e-18,7.818541704955349e-07,0.004132999301497404,0.000368353583842566,0.7883477703199373,0.03661833623660351,0.09945294141784301,0.15128348164636,1.0390554425882744e-07
29,9.705389944526053e-07,1.204385965547544e-06,0.5476364450558184,3.2955204452942296e-13,1.87605930862019e-05,3.012735148650768e-11,0.0004100337565445273,0.010485359320430383,9.09510730049793e-05,1.9942126803705856e-25,5.1103162514842656e-08,1.0928731431339275e-08,1.6107227207368666e-07,6.353830397810056e-09,4.732371489720384e-22
30,1.145493352151095e-11,7.018724594279553e-07,3.5438742095569906e-13,1.935033299175852e-06,1.234897137107416e-08,0.572603716250695,2.832995178313508e-06,0.5053531449219671,0.0006619460510200797,9.276268760318301e-05,0.005656222924453127,0.10963564597939143,0.02582191694599373,0.03616848118987963,0.0038949096462767667
31,3.6291386239882405e-05,0.41611392735400965,0.6828500788732124,0.010656587188796312,0.05817288964058701,0.34137745343890513,0.000504527173073777,0.9908855617006416,1.8979140189138156e-07,3.471455523178209e-08,0.07993537779375544,0.06086435152634228,0.0008095192741920334,1.7022766391121989e-06,8.310345963968046e-12
32,6.242390802052209e-05,0.47530313364339405,1.1211832897734156e-12,7.957145642937934e-07,0.02095711685141992,5.948304785834639e-14,0.17862535331340834,1.2967569658132338e-05,0.22805652902340623,1.0562648154711298e-06,0.014294236032588012,0.2352637121426191,0.0012868966099958763,0.005559996983445434,4.0161757420423205e-05
33,0.10343916389194793,0.1891357019167088,0.8380503456133686,0.0026544150813221663,0.07868904039482198,0.3233187115021532,0.1269928595274343,2.1310884730489324e-05,0.7512898736687836,0.0007633243897998657,0.058652256835584844,0.00019547607146064988,0.01635751216218745,0.0006657651366933023,0.003928818443793839
34,0.11155512845974871,0.003346604832317828,1.9188969918834266e-17,0.04607997601656766,1.5897712655531685e-07,0.003970130223050413,2.1470382858204032e-05,0.007802225256843845,0.07182818799960133,0.9083487184779275,0.49623210051404076,0.2847779493732091,0.9408899894628443,0.7280575462668513,0.9599410407943126
35,0.008477500202130596,1.1335492552766512e-16,3.694187393820326e-10,8.35567177277375e-08,7.27924347538344e-28,0.06221697739877997,4.082735793860077e-31,0.0005507384868144139,3.2369604909544708e-09,0.4020893948573474,0.7883407144935413,1.263703904932508e-06,0.7657803089922106,0.34274208390679506,3.0826639295931953e-08
36,3.172322228805644e-05,0.19384270252480806,3.728098594301755e-11,0.00012161121010104677,0.32454661733259627,3.818643340853319e-09,0.40733830053086206,6.363835403292667e-07,0.03037239441539053,0.0034698634275906253,0.0007194170803228639,0.004500630456935403,0.004653607461475501,0.03666981157383142,0.43088536878333816
37,3.4674339042868277e-13,1.5518474725353613e-11,1.3074431208625206e-07,0.00720758121347897,1.5230479893245767e-10,0.13004889072637463,1.3564503842519789e-22,0.5646553398958083,0.00021344871801186175,4.266688763951893e-30,0.17611624436337836,0.0003410336079994287,0.05043426281323597,0.08449771534129713,3.546550869835451e-07
38,1.7444218525965903e-14,7.570260241133877e-07,0.7434080086616224,2.940163657946609e-09,2.5718796169653954e-05,3.4358517327150748e-06,9.468708398367448e-07,0.025071079557448576,8.396997166108635e-07,0.6577352786271153,0.004382128860710827,1.3351834392850316e-09,2.9074635192281565e-05,4.1301167456948784e-06,1.3245659869286917e-07
39,1.5718047650714708e-10,0.9197356839394547,1.9778421133553214e-25,8.02795971104836e-06,0.2997558125392047,0.0001722490682758752,0.24072782999423148,3.0845578799742233e-06,0.45806539719467376,1.322259000288888e-18,0.019855374468126904,0.005154767123446536,0.8675511892676641,0.9142191620723836,1.6776646430425964e-07
40,1.3033178533024138e-07,1.3147637094696285e-08,9.492370303323978e-07,1.7567812886916928e-06,2.3917465796262605e-11,1.7883784273206006e-06,1.910547945160965e-24,4.365640591355784e-09,6.362371603680959e-06,0.6779095198660638,0.009875554236600595,1.1232909875635934e-05,0.00045300571940783054,1.1445305646594263e-06,8.929196533955742e-26
41,2.741625088114346e-47,3.0100763523750295e-25,1.9256424278634367e-42,1.4060344018294121e-11,6.1974337267607045e-31,1.7752274672906333e-18,2.7962644513233265e-52,1.0403197257237972e-06,4.697516852996917e-14,1.3505618964841327e-10,0.00012386858125337813,1.1567668831997834e-11,0.0004978376651242599,1.0313636634057752e-05,6.301677592656073e-08
42,3.2948431839762853e-06,0.39838309263554117,0.015633587737131967,8.844223426449342e-07,0.01808602454247857,0.48281264959283876,0.01909642612077828,9.565963333668367e-12,0.007000490306581286,6.410594526833231e-29,0.6458187088941338,1.5708253969303321e-06,0.4157611364383206,0.6116774910133684,4.0089257354375015e-06
43,2.0108802451984143e-36,4.58900232802388e-22,2.9928691005098107e-29,3.305626438631192e-08,7.918186057662833e-33,0.03622249009203365,3.784198544920955e-38,1.330446107413977e-05,1.2683615738237942e-14,2.759875594504018e-05,0.026669046959565675,1.0002183756248311e-09,0.0008583639626183098,0.00042274274122877675,7.030261966984216e-12
44,0.06272271364320316,0.00450374033276659,0.00030140949085733984,0.008213905491049745,0.149279936331396,3.480078345935853e-12,0.08598758996768845,8.447173373852194e-05,0.010216277343320944,0.00013654905151301182,6.32936788481193e-05,6.822809289811311e-05,9.445014051584001e-08,1.3605772135039707e-13,1.1977975511345741e-05
45,9.598229719247804e-35,2.7458994842578153e-17,8.371174061157019e-36,2.1436176853154723e-08,2.1806130352719174e-29,3.480409787677437e-10,3.0848568849968785e-35,1.1655335414274381e-05,2.3182584762247723e-16,1.5312425243828099e-24,0.0028495553174076814,5.45233911926777e-10,0.032823145114753406,0.08823211691900655,2.1868227661301417e-20
46,0.13594526461491357,0.0013519227738216957,0.0025589098647942603,0.0005243431905731366,0.001347863447660029,3.757581756007051e-08,0.044211198607563014,0.00033431659564971263,0.0005629389720572331,1.2557028783353038e-05,0.0001278119426059537,4.337404556478844e-10,7.319408565349238e-08,2.1790219078092013e-10,3.831337984561236e-06
47,0.15118789116499887,0.2477821983163606,0.0004002518242989908,0.05553833940756764,0.4732054028472723,5.932993853320274e-13,0.4725373460459179,0.0039056824187196685,0.02513707289535077,0.0015724039391502196,0.05126877256956578,0.005326729556535823,0.03204479196571747,0.42730536572499767,0.003247938468223151
48,9.268831932197307e-12,2.6774757525977128e-09,3.3689416008123767e-12,0.0001609575262462062,4.12456715809523e-12,1.7336820583823656e-07,1.7837121702674504e-19,0.0954723910679051,1.0706591607048236e-08,6.157690216363605e-13,1.250015831002688e-05,0.08416026225885934,8.13953713544292e-08,4.436940815113741e-16,3.986454146123025e-11
49,4.6196644693520886e-11,9.344403182699968e-09,9.016022320845957e-28,0.04580508523081936,3.363277546368759e-10,1.53725819900361e-07,4.16125752998935e-09,0.2965044197566392,0.0002960232618870578,2.5565829706497338e-05,0.0028861350263193306,0.17641689299455798,0.2634380321174734,0.2833756342092886,0.00011683445404554645
50,7.760532555127157e-20,4.705493540441023e-11,8.759551798245253e-37,1.1426557178294064e-07,2.583918199394988e-16,0.4813837703329129,9.221298227107454e-19,0.07487990435240129,7.883513992033403e-08,1.6709553001577902e-11,0.00016469373918838695,0.001187058438447502,0.00974489629780882,3.270650518894216e-16,2.2002275927747885e-05
51,0.02401143961651892,0.5561343433127652,0.00028804970025558547,0.24845176483555576,0.2481766287317817,0.00013314152273161402,0.5657999268835723,0.0014307949889217925,0.33918251918086084,0.04197014791790679,7.242494717974741e-08,6.398506344269349e-05,0.004473018289803696,2.3405386691568327e-06,9.799155004347159e-05
52,3.82289702216672e-14,1.0727387282952111e-13,5.801876268792431e-15,9.061797824453278e-08,1.5285894430130193e-16,6.000143264765449e-07,4.770822366352722e-20,0.13227701116575227,1.6602282376432705e-06,7.256153089919629e-14,0.8042108318763158,5.855918776150345e-08,0.028169910350678385,0.16407038456537526,1.259567279616705e-10
53,1.8039651045189482e-07,3.970614305756313e-06,2.262856850030787e-08,0.00014737115367482545,1.5684021271917297e-09,0.010324562175610643,5.319786494818778e-14,0.03333515724134414,6.0165896270993014e-05,2.830163008492868e-06,0.007030139231341505,0.08404971890946947,8.832980226875588e-05,0.0010544746185023708,0.0007574369650619146
54,7.034690896952892e-14,3.0506502346132445e-12,7.511827590066768e-16,1.3297931427194178e-06,4.61091017642891e-16,0.24335010477286012,7.810695816048485e-21,0.1359942524289009,1.4993670951060392e-06,3.998041329710065e-12,0.02303783450298921,6.298809816295823e-07,0.00030361290460154583,3.6061928245676903e-07,1.4135348243501591e-09
55,1.2377146381856517e-10,2.90760034973783e-07,6.59318405165831e-14,0.0002702477407264036,8.139954937311193e-12,0.026919427283131805,2.6365252429759732e-20,0.23228369707172303,2.5025294458363124e-05,1.1150736268430115e-08,0.007790124585682685,0.0011580585863169243,0.00018007006063615178,0.00038219477043767707,1.6073179079071838e-06
56,0.0004435183152895212,0.0001586154898057298,0.6008789886102868,0.09126096893533565,0.007942085429286915,0.22379563836596228,0.07791574441677572,0.1609430730218614,0.02321966836127396,0.019186254345068564,0.029412506129761366,3.090590666726498e-05,0.0006270177151900216,0.0005237053650302157,0.0003402861722718246
57,0.9543350062503044,0.6266644801063328,0.3139912191021532,0.01695443338089362,0.38416138861398264,0.03405241456524767,0.2969583876963523,0.3484190347971845,0.12471329942216672,0.5350897732521884,0.9066565024514028,0.7941946120132983,0.3677047761591292,0.4432296061996164,0.7708810239874355
58,2.125938851280091e-11,0.002634668428141155,9.915430410320754e-09,0.10457734504954448,0.0034121289978839508,0.5986284484408162,3.743883118056962e-08,0.000736021941781564,0.0026089199865649525,1.6910337695569214e-06,0.9770768115739497,0.000548972301282836,0.21751331886972158,0.0037293118035336905,0.0010825992743153457
59,1.1188300495734017e-05,0.3150430104573142,0.016210021439409854,0.6295335654147085,8.843714691251657e-05,8.852792053809337e-07,3.441349093575949e-05,0.002035897283335399,0.8016816787285107,1.8808812171273066e-07,0.22187292935514014,0.04715012465896167,0.4745721825100637,0.1365232501417128,0.06534932772405774
60,0.08221763360909617,0.20211283844776273,0.2878976456239305,0.2958182277491932,0.930388409019689,0.00022832893164685786,0.21142653579635384,0.21866318781437943,0.37493517016891686,0.3867116525661294,0.6269144340373521,0.3470930117633739,0.35322373742245683,0.021210205254765097,0.6228726000351176
61,0.01083514448044555,0.0012521845172455295,0.0029656658067297986,0.23807084855893482,0.049171643028132525,0.23854805520944572,0.1494118654085206,0.4059041228566356,0.208307962276132,0.024993002238135966,0.7028287911272697,0.013648323337177234,0.4991594587634818,0.7807664545890313,0.00527453649466726
62,8.243023793068235e-16,3.771358368716514e-14,2.704342235778118e-06,0.6145504459122587,1.6385736712279956e-05,0.08943593244818047,1.359022550689512e-14,0.004700049917508744,2.6352614987769133e-09,1.364494480735084e-15,0.02858419578629555,7.393657092476423e-07,0.7576155456942422,0.020278408473947063,7.3144891685872155e-09
63,0.016846988716033635,0.0822510839153017,0.531765370017003,0.4049178239964133,0.02509152379901875,2.2605674092569044e-09,0.0001288820113182954,0.2836656420725994,0.595785320616126,1.5841298407690762e-05,0.12491761728830589,0.07907955854036686,0.21909061061615326,0.05958050698887553,0.21885583909908504
64,2.131311817962993e-08,7.571542760592357e-05,0.006832408296044408,0.7923104797879129,0.017497549724263615,0.03504890708468395,0.0013350128503585453,0.021284618531660977,0.003289885898976597,2.362427153066903e-05,0.7757756395515147,5.009504194606788e-07,0.015883082282146903,0.6474930576460294,5.611806712648691e-05
65,0.2308427344658418,1.0,1.0,0.5958710113199256,0.6913713922599836,1.598335733130409e-06,0.8524440814603271,0.7885027200815762,0.28977249696069296,1.0,0.022829687970796788,1.0,0.010096994319724667,0.00020957429244541773,0.2466856864401447
66,0.38960531901300033,0.27675185212475223,0.7865153747512738,0.4398875247161855,0.5467821295592737,1.0,0.3545582403324019,0.7442337133500314,0.7727451659979476,0.3576656232535985,0.4498781147514087,0.21930828789997472,0.7485082718613895,0.8194516995341306,0.0173374190843932
67,0.0064013754598432875,0.0032938887606993395,0.1174486809824351,0.30259900975766163,0.0005065208324447636,0.8474234507372954,0.008894066246112105,0.14909059390484175,0.013984715016126855,0.012134428820361632,0.1360579908253386,0.0014316559826186696,0.01898263277641622,0.0605761830568763,0.006189704323972235
68,0.6480705634035059,0.2543816774958922,1.0,0.4930714153706436,1.0,0.6862125122976146,0.4488764502103143,1.0,1.0,0.6773605679457433,0.300396489134802,1.0,0.05180860201484505,0.6487068847123536,0.6213293596798939
69,0.24341607484352001,0.006341214961943721,0.1265700627494785,0.44505462136217266,0.1199086371516262,1.0,0.4642817096422955,0.03311076508191671,0.30426577564624835,0.04939622364128878,1.0,0.1292771517951281,1.0,0.387755102040956,0.023670058461213866
70,0.19266096310373218,1.0,0.4716089217259185,0.0797963962298269,0.8105181945643878,0.006374060490034552,0.9166466043072417,0.6518133050376245,0.7923058266950456,0.6891271963903034,0.862768580400513,0.9054886504330332,0.7904509922737104,0.01507792465700112,0.6848836692951341
71,0.015555848769143215,0.00020992608988427053,0.8248092561817973,0.4276882581660142,0.020910575676060104,0.7183384526266903,0.2524040801724827,0.7297137499183584,0.14169860747946592,0.2824346735068143,0.37497855782527956,0.03368745994667036,0.47339411285471933,1.0,0.09739381824082474
72,0.8555108641162129,0.7237634088996159,1.0,1.0,0.27609032704079084,0.4117146871649382,0.44389241085391323,0.15042793747471264,0.6643769180114526,0.28524568693733865,0.028324504639520565,1.0,0.20055774482264943,0.0014350305263290716,0.2466856864401447
73,0.5537690547365921,0.08607244994238852,0.0903363317943066,0.39411888539974016,0.20238389767201378,0.6950130919447991,0.09735279617842368,0.28328215913622967,0.849481920717145,0.07795219117366423,0.08535943728578421,0.5048979284520954,0.5920583864301345,0.8075604361410009,0.387296287391338
74,0.35016917106194756,0.004476208290888177,0.009107709523437637,0.06750223564474842,0.7096973441321852,0.32127861492864385,0.8106735616633818,0.3275921915761079,0.7708753580364522,0.07549609473112717,0.6974158643370704,0.3308039562553847,0.20082502306413935,0.47862090876896707,0.8288597320336508
75,0.5417102212297596,0.8283505548650856,0.7907711914287601,0.7484666820414583,0.8260343196781552,1.0,0.2629922910090343,0.27426421446051874,0.12087294485828587,0.274165156396348,0.8387408377006232,0.0741465547984854,0.6888934560647931,0.3763397109286872,0.8351411201123417
76,0.3443907808102963,0.5088116154117528,0.8437747898774709,1.0,0.0007461031014896556,0.824828981582396,0.014140994032632272,0.06981748200499914,0.1933278154408689,0.0009870934421247765,0.1426786480522521,0.8591329703668609,0.47665193977116493,0.12252628440735788,0.21345429474252248
77,1.0,0.19132043319503375,0.04174373638931215,0.14206758836971894,0.04459725605433279,0.014466845771059339,0.0713558340608656,0.01627579301111831,0.3904392262914343,0.19048971570078146,0.37451953087987977,0.9025051771552282,0.17457506962859579,0.8310330554156182,0.1790041032566098
78,0.6918845369188766,0.5363882964442532,0.04166851762717828,0.7969317839479038,0.7859949980505401,0.018369914225161578,0.11918661173750743,0.6820481015182294,0.6720598318102173,0.5262088403816446,0.4096336946637701,0.02722499467599609,0.024314973317533118,0.8260388470348197,0.6152911288621785
79,0.14915062829012926,0.8063940381403606,4.921095909423758e-05,0.8281774581703019,1.0,0.39410173584957797,0.36023067513816975,0.4804152395649388,0.3123637394846728,0.44552535981173413,0.5648632219188529,0.3855186479390332,0.03827576309283603,0.6689730647551142,0.7037013838727028
80,0.07736988562665713,0.814018403376299,0.33234681662362897,0.7044983604838526,0.08735570951388302,0.45813754269658646,0.054636808097804204,0.3219109397065723,0.5271257090941369,0.2378317065173284,0.33693696692072184,0.768348213184982,0.8578648017257196,0.12317483653500874,1.0
81,0.7070060330311538,1.0,0.009347003987471531,0.5896430992204709,0.577828101906785,0.3282859158845638,0.1182551959205187,1.0,0.200826450576577,0.6961758116138965,0.732194649251242,1.0,0.25492778742272043,0.5523674015673191,0.6811965883968554
82,0.635641484361344,0.03358193327127021,0.015199710641191154,0.5547419857073809,0.29373051242485304,0.7051675636892372,0.13127602859772414,0.29299662742544175,0.24051072040292643,0.03463400997562635,1.0,0.8135862279909067,1.0,0.381045126468485,0.13717411872110144
83,0.8338127428510654,0.4742455778278989,0.7535439395820969,1.0,0.6430467068178111,0.20351753551879892,0.6455899971949662,1.0,0.7374216329578194,0.8381215337952707,0.25393683716590976,0.8089615422970714,0.371457273036053,0.48069079137018117,0.03412062480694733
84,0.9305055970070235,0.5867200522531186,0.40672705084843974,0.8987543897992467,0.8495431220517207,0.5263153654245517,0.1259507538293938,0.2734903355569339,0.2502362068095121,0.09581486274563793,0.7178479340327131,0.20139424856466065,0.7485082718613895,1.0,0.47543237694797114
85,1.0,1.0,0.496483743379598,1.0,1.0,0.003574314826802685,0.6619513009035611,1.0,1.0,0.2410154962090266,0.40062860346213647,0.4912446639737717,0.5500745389917643,0.5169030697968745,0.30118380756814017
86,0.34265655445011645,1.0,0.0018243630776219343,1.0,0.14260802173844167,1.0,0.6868413658731387,0.7062619155273843,0.4613210179212667,1.0,1.0,0.8335374359955945,0.5059325579307887,0.14974460905548012,0.5746353228067135
87,0.4457423269779174,0.15615752139316186,0.12394618607118313,0.31671505434263963,0.6355416171604927,0.13611217230082448,0.16726542643397618,0.3544112883516941,0.38012633704351156,0.03251050417225845,1.0,0.08698134557137396,0.7485082718613895,0.2206217614457857,0.23053214403996872
88,0.5313271583942194,0.12697176324926673,1.0,0.3680107836306682,0.16787166295466383,0.628991085897241,0.05061288274808008,0.07601678121139696,0.8727739815773439,0.18135517927839565,0.6815506060384169,1.0,0.6700557915447889,0.14968211272629048,1.0
89,,,,,,0.8832606243091004,,,,,1.0,,0.02864563668979308,0.7341207736145187,
